"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Xu C.; Peng B.; Yang W.; Tian J.; Zhou H.","Xu, Chengrong (58785922600); Peng, Bo (58041418800); Yang, Wujie (58954475400); Tian, Jiaming (57222961078); Zhou, Haoshen (7404742301)","58785922600; 58041418800; 58954475400; 57222961078; 7404742301","High energy density lithium battery systems: from key cathode materials to pouch cell design","2025","Chemical Society Reviews","","","","","","","18","10.1039/d5cs00641d","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105018720602&doi=10.1039%2fd5cs00641d&partnerID=40&md5=aa8d0100cc174189eaaf253b2a2cbe24","The ongoing energy revolution and technological development of energy storage require high-energy-density lithium battery systems beyond 500 Wh kg−1. However, the commercialized lithium-ion batteries using graphite as the anode with a limited theoretical energy density of about 350 Wh kg−1 are far from this goal. Promisingly, the lithium metal batteries (LMBs) matched with a variety of cathode materials have great potential to achieve ultra-high-energy-densities in practice. Nevertheless, the energy density of LMBs depends greatly on the energy density of different types of cathodes. Therefore, research on how to improve the output energy density and durability of various cathode materials under practical working conditions is essential for realizing the ultra-high-energy-density LMBs. In this review, we systematically explore the pathway to achieving high-energy and durable LMBs from the perspective of key cathode materials to pouch cell configuration design. We discuss the fundamental characteristics and key challenges of five promising cathode materials, including a lithium cobalt oxide cathode, a high-nickel oxide cathode, a Li-rich oxide cathode, a sulfur cathode, and an oxygen cathode, and also summarize the feasible solutions and recent progress in addressing the key bottlenecks. Furthermore, using pouch cell configurations as a typical pattern, we precisely summarize the impact of each component in pouch cells on energy density and provide detailed routes for acquiring the maximum practical energy density by using different cathode materials in pouch cells. This review offers guidelines for promoting the practical applications of high-energy-density LMBs. © 2025 The Royal Society of Chemistry.","","Cathode materials; Cathodes; Cobalt compounds; Design; Durability; Lithium; Lithium compounds; Lithium-ion batteries; Oxygen; Sulfur; cobalt; graphite; lithium; lithium ion; nickel; sulfur; Cathodes material; Cell configurations; Cell design; Energy; Energy density; Higher energy density; Lithium battery system; Lithium metals; Oxide cathode; Ultra-high energies; anode electrode; cathode electrode; density; energy; oxygen electrode; pharmaceutics; practice guideline; review; Nickel oxide","Review","Article in press","","Scopus","2-s2.0-105018720602"


﻿"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Fang H.","Fang, Haoyu (58449112200)","58449112200","Challenges with the Ultimate Energy Density with Li-ion Batteries","2021","IOP Conference Series: Earth and Environmental Science","781","4","042023","","","","18","10.1088/1755-1315/781/4/042023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108014495&doi=10.1088%2f1755-1315%2f781%2f4%2f042023&partnerID=40&md5=5aeeb63fa34b6d3d5d7ae86e35a18853","Challenges with the energy density with Li-ion batteries are reviewed. At present, Li-ion batteries are widely used in electronic equipment and electric vehicles, but the energy density is not high. It is important to find out the limitations of the energy density with Li-ion batteries. This essay will start the research with the structure of Li-ion batteries, study the chemistry behind Li-ion batteries and give a summary of the limitations of each battery part which affect energy density. In conclusion, it is the chemistry behind batteries that limits the energy density. © Published under licence by IOP Publishing Ltd.","Challenges; chemistry; energy density; Li-ion batteries; limitations","Automobile electronic equipment; Ions; Energy density; Lithium-ion batteries","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85108014495"
