"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Wang X.; Zhou Y.; Wen S.; Shi Y.","Wang, Xiaoqiang (58161317900); Zhou, Yan (55236633000); Wen, Shifeng (56650506400); Shi, Yusheng (56192512900)","58161317900; 55236633000; 56650506400; 56192512900","Enhanced magnetic-field-induced strain of Ni-Mn-In alloy by altering laser scanning strategy during laser powder bed fusion","2023","Materials Letters","349","","134740","","","","4","10.1016/j.matlet.2023.134740","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163751558&doi=10.1016%2fj.matlet.2023.134740&partnerID=40&md5=f9c1748773c5906704bbf897e44b4e3e","Dense polycrystalline Ni-Mn-In alloy specimens were fabricated by utilizing two laser scanning strategies of laser powder bed fusion (L-PBF) technology for the first time. The effect of scanning strategies on the microstructure, crystals texture and magnetic-field-induced strain (MFIS) were investigated systematically. The results showed that the uniformly sized grains were formed in samples with unidirectional scanning strategy, while the bidirectional scanning strategy leads to a bimodal distribution of grains. The MFIS value in unidirectional strategy increased over twofold, rising from 403 ppm to 820 ppm. This work opens a new insight into regulating process parameters and customizing the microstructure and overall magnetic properties of Ni-Mn-In alloys in the additive manufacturing field. © 2023","Additive manufacturing; Crystal structure; Laser scanning strategy; Magnetic field induced strain (MFIS); Metals and alloys","Additives; Laser applications; Magnetic fields; Manganese alloys; Nickel alloys; Polycrystalline materials; Powder metals; Selective laser melting; Ternary alloys; Textures; Crystals structures; Laser powders; Laser scanning; Laser scanning strategy; Magnetic field induced strain; Magnetic field-induced strain; Metals and alloys; Polycrystalline; Powder bed; Scanning strategies; Crystal structure","Article","Final","","Scopus","2-s2.0-85163751558"

﻿"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Hirohata A.; Koizumi H.; Oue D.; Matsuo M.","Hirohata, Atsufumi (23024490400); Koizumi, Hiroki (57206671516); Oue, Daigo (57208474085); Matsuo, Mamoru (56245666900)","23024490400; 57206671516; 57208474085; 56245666900","Characteristic frequencies in magnetic and spintronic phenomena","2025","Newton","1","7","100192","","","","2","10.1016/j.newton.2025.100192","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105011986805&doi=10.1016%2fj.newton.2025.100192&partnerID=40&md5=da55e205fb181ea501e3bd3419b27a4a","In magnetism and spintronics, a diverse array of physical phenomena is governed by distinct principles across a wide frequency spectrum. From low-frequency dynamics governed by magnetic anisotropy and nuclear spin exchange (Hz–MHz) to GHz and THz dynamics driven by exchange interactions in ferromagnets and antiferromagnets and up to PHz regimes involving surface plasmons, frequency plays a pivotal role in determining material behavior. While some of these phenomena have been experimentally realized, others remain theoretical targets. These characteristic frequencies not only reveal fundamental physics but also enable a variety of device applications. This review provides a comprehensive overview of frequency-dependent magnetic phenomena and discusses their technological implications for the first time. © 2025 The Author(s)","antiferromagnetic resonance; characteristic frequency; Dzyaloshinskii-Moriya interaction; ferromagnetic resonance; magnetism; magnonics; spin torques; spintronics; surface plasmon polaritons","","Review","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105011986805"
